,exp_type,experiment,frac_gene,gene,trial,growth_rate_hr
17495,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,pspA,2.0,1.03972077083992
17496,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,pstB,2.0,1.03972077083992
17497,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,pta,2.0,1.03972077083992
17498,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,ptrA,2.0,1.03972077083992
17499,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,ptsG,2.0,1.03972077083992
17500,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,ptsH,2.0,1.03972077083992
17501,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,ptsI,2.0,1.03972077083992
17502,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,purA,2.0,1.03972077083992
17503,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,purB,2.0,1.03972077083992
17504,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,purC,2.0,1.03972077083992
17505,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,purD,2.0,1.03972077083992
17506,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,purE,2.0,1.03972077083992
17507,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,purF,2.0,1.03972077083992
17508,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,purH,2.0,1.03972077083992
17509,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,purK,2.0,1.03972077083992
17510,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,purL,2.0,1.03972077083992
17511,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,purM,2.0,1.03972077083992
17512,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,purR,2.0,1.03972077083992
17513,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,purT,2.0,1.03972077083992
17514,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,purU,2.0,1.03972077083992
17515,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,pykA,2.0,1.03972077083992
17516,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,pykF,2.0,1.03972077083992
17517,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,pyrD,2.0,1.03972077083992
17518,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,pyrE,2.0,1.03972077083992
17519,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,pyrG,2.0,1.03972077083992
17520,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,pyrH,2.0,1.03972077083992
17521,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,pyrI,2.0,1.03972077083992
17522,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rbfA,2.0,1.03972077083992
17523,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rbsA,2.0,1.03972077083992
17524,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rbsB,2.0,1.03972077083992
17525,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rbsC,2.0,1.03972077083992
17526,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rbsD,2.0,1.03972077083992
17527,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rbsK,2.0,1.03972077083992
17528,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rcsB,2.0,1.03972077083992
17529,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rcsF,2.0,1.03972077083992
17530,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rdgB,2.0,1.03972077083992
17531,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rdgC,2.0,1.03972077083992
17532,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,recA,2.0,1.03972077083992
17533,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,relA,2.0,1.03972077083992
17534,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rhlB,2.0,1.03972077083992
17535,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rho,2.0,1.03972077083992
17536,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,ribE,2.0,1.03972077083992
17537,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,ribH,2.0,1.03972077083992
17538,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rihA,2.0,1.03972077083992
17539,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rimM,2.0,1.03972077083992
17540,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rlmB,2.0,1.03972077083992
17541,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rluD,2.0,1.03972077083992
17542,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rnb,2.0,1.03972077083992
17543,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rne,2.0,1.03972077083992
17544,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rnfG,2.0,1.03972077083992
17545,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rnr,2.0,1.03972077083992
17546,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rph,2.0,1.03972077083992
17547,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rpiA,2.0,1.03972077083992
17548,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rplA,2.0,1.03972077083992
17549,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rplB,2.0,1.03972077083992
17550,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rplC,2.0,1.03972077083992
17551,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rplD,2.0,1.03972077083992
17552,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rplE,2.0,1.03972077083992
17553,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rplF,2.0,1.03972077083992
17554,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rplI,2.0,1.03972077083992
17555,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rplJ,2.0,1.03972077083992
17556,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rplK,2.0,1.03972077083992
17557,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rplL,2.0,1.03972077083992
17558,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rplM,2.0,1.03972077083992
17559,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rplN,2.0,1.03972077083992
17560,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rplO,2.0,1.03972077083992
17561,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rplP,2.0,1.03972077083992
17562,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rplQ,2.0,1.03972077083992
17563,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rplR,2.0,1.03972077083992
17564,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rplS,2.0,1.03972077083992
17565,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rplT,2.0,1.03972077083992
17566,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rplU,2.0,1.03972077083992
17567,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rplV,2.0,1.03972077083992
17568,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rplW,2.0,1.03972077083992
17569,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rplX,2.0,1.03972077083992
17570,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rplY,2.0,1.03972077083992
17571,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rpmA,2.0,1.03972077083992
17572,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rpmB,2.0,1.03972077083992
17573,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rpmC,2.0,1.03972077083992
17574,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rpmD,2.0,1.03972077083992
17575,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rpmE,2.0,1.03972077083992
17576,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rpmF,2.0,1.03972077083992
17577,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rpmG,2.0,1.03972077083992
17578,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rpmI,2.0,1.03972077083992
17579,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rpmJ2,2.0,1.03972077083992
17580,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rpoA,2.0,1.03972077083992
17581,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rpoB,2.0,1.03972077083992
17582,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rpoC,2.0,1.03972077083992
17583,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rpoD,2.0,1.03972077083992
17584,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rpoZ,2.0,1.03972077083992
17585,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rpsA,2.0,1.03972077083992
17586,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rpsB,2.0,1.03972077083992
17587,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rpsC,2.0,1.03972077083992
17588,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rpsD,2.0,1.03972077083992
17589,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rpsE,2.0,1.03972077083992
17590,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rpsF,2.0,1.03972077083992
17591,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rpsG,2.0,1.03972077083992
17592,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rpsH,2.0,1.03972077083992
17593,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rpsI,2.0,1.03972077083992
17594,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rpsJ,2.0,1.03972077083992
17595,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rpsK,2.0,1.03972077083992
17596,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rpsL,2.0,1.03972077083992
17597,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rpsM,2.0,1.03972077083992
17598,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rpsN,2.0,1.03972077083992
17599,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rpsO,2.0,1.03972077083992
17600,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rpsP,2.0,1.03972077083992
17601,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rpsQ,2.0,1.03972077083992
17602,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rpsR,2.0,1.03972077083992
17603,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rpsS,2.0,1.03972077083992
17604,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rpsT,2.0,1.03972077083992
17605,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rpsU,2.0,1.03972077083992
17606,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rraA,2.0,1.03972077083992
17607,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rrmJ,2.0,1.03972077083992
17608,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,rsmC,2.0,1.03972077083992
17609,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,sdhA,2.0,1.03972077083992
17610,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,sdhB,2.0,1.03972077083992
17611,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,secA,2.0,1.03972077083992
17612,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,secB,2.0,1.03972077083992
17613,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,secD,2.0,1.03972077083992
17614,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,secG,2.0,1.03972077083992
17615,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,secY,2.0,1.03972077083992
17616,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,selB,2.0,1.03972077083992
17617,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,selD,2.0,1.03972077083992
17618,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,seqA,2.0,1.03972077083992
17619,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,serA,2.0,1.03972077083992
17620,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,serB,2.0,1.03972077083992
17621,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,serC,2.0,1.03972077083992
17622,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,serS,2.0,1.03972077083992
17623,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,sfcA,2.0,1.03972077083992
17624,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,skp,2.0,1.03972077083992
17625,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,slyA,2.0,1.03972077083992
17626,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,slyB,2.0,1.03972077083992
17627,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,slyD,2.0,1.03972077083992
17628,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,smpA,2.0,1.03972077083992
17629,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,smpB,2.0,1.03972077083992
17630,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,sodA,2.0,1.03972077083992
17631,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,sodB,2.0,1.03972077083992
17632,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,sohB,2.0,1.03972077083992
17633,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,solA,2.0,1.03972077083992
17634,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,sopA,2.0,1.03972077083992
17635,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,speA,2.0,1.03972077083992
17636,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,speD,2.0,1.03972077083992
17637,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,speE,2.0,1.03972077083992
17638,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,speG,2.0,1.03972077083992
17639,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,sppA,2.0,1.03972077083992
17640,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,sra,2.0,1.03972077083992
17641,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,srmB,2.0,1.03972077083992
17642,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,ssb,2.0,1.03972077083992
17643,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,sspA,2.0,1.03972077083992
17644,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,sspB,2.0,1.03972077083992
17645,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,sstT,2.0,1.03972077083992
17646,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,sthA,2.0,1.03972077083992
17647,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,stpA,2.0,1.03972077083992
17648,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,sucA,2.0,1.03972077083992
17649,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,sucB,2.0,1.03972077083992
17650,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,sucC,2.0,1.03972077083992
17651,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,sucD,2.0,1.03972077083992
17652,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,suhB,2.0,1.03972077083992
17653,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,surA,2.0,1.03972077083992
17654,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,talB,2.0,1.03972077083992
17655,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,tap,2.0,1.03972077083992
17656,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,tar,2.0,1.03972077083992
17657,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,tdk,2.0,1.03972077083992
17658,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,tgt,2.0,1.03972077083992
17659,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,thiB,2.0,1.03972077083992
17660,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,thiC,2.0,1.03972077083992
17661,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,thiD,2.0,1.03972077083992
17662,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,thiE,2.0,1.03972077083992
17663,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,thiF,2.0,1.03972077083992
17664,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,thiG,2.0,1.03972077083992
17665,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,thiH,2.0,1.03972077083992
17666,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,thiI,2.0,1.03972077083992
17667,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,thiM,2.0,1.03972077083992
17668,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,thrA,2.0,1.03972077083992
17669,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,thrB,2.0,1.03972077083992
17670,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,thrC,2.0,1.03972077083992
17671,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,thrS,2.0,1.03972077083992
17672,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,thyA,2.0,1.03972077083992
17673,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,tig,2.0,1.03972077083992
17674,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,tktA,2.0,1.03972077083992
17675,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,tldD,2.0,1.03972077083992
17676,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,tolB,2.0,1.03972077083992
17677,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,tolQ,2.0,1.03972077083992
17678,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,tolR,2.0,1.03972077083992
17679,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,topA,2.0,1.03972077083992
17680,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,tpiA,2.0,1.03972077083992
17681,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,tpx,2.0,1.03972077083992
17682,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,traC,2.0,1.03972077083992
17683,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,traI,2.0,1.03972077083992
17684,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,traL,2.0,1.03972077083992
17685,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,traT,2.0,1.03972077083992
17686,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,trg,2.0,1.03972077083992
17687,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,trpA,2.0,1.03972077083992
17688,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,trpB,2.0,1.03972077083992
17689,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,trpC,2.0,1.03972077083992
17690,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,trpD,2.0,1.03972077083992
17691,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,trpE,2.0,1.03972077083992
17692,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,trpR,2.0,1.03972077083992
17693,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,trpS,2.0,1.03972077083992
17694,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,truD,2.0,1.03972077083992
17695,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,trxA,2.0,1.03972077083992
17696,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,trxB,2.0,1.03972077083992
17697,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,tsf,2.0,1.03972077083992
17698,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,tsr,2.0,1.03972077083992
17699,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,tsx,2.0,1.03972077083992
17700,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,tufA,2.0,1.03972077083992
17701,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,typA,2.0,1.03972077083992
17702,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,tyrA,2.0,1.03972077083992
17703,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,tyrB,2.0,1.03972077083992
17704,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,tyrS,2.0,1.03972077083992
17705,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,ubiD,2.0,1.03972077083992
17706,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,ubiE,2.0,1.03972077083992
17707,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,upp,2.0,1.03972077083992
17708,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,usg,2.0,1.03972077083992
17709,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,uspA,2.0,1.03972077083992
17710,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,uspE,2.0,1.03972077083992
17711,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,uspF,2.0,1.03972077083992
17712,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,uspG,2.0,1.03972077083992
17713,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,uvrY,2.0,1.03972077083992
17714,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,uxuB,2.0,1.03972077083992
17715,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,valS,2.0,1.03972077083992
17716,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,waaA,2.0,1.03972077083992
17717,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,waaU,2.0,1.03972077083992
17718,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,wecB,2.0,1.03972077083992
17719,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,wrbA,2.0,1.03972077083992
17720,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,wzzB,2.0,1.03972077083992
17721,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,xthA,2.0,1.03972077083992
17722,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,yaaA,2.0,1.03972077083992
17723,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,yaeH,2.0,1.03972077083992
17724,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,yaeT,2.0,1.03972077083992
17725,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,yagU,2.0,1.03972077083992
17726,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,yahA,2.0,1.03972077083992
17727,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,yajC,2.0,1.03972077083992
17728,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,yajG,2.0,1.03972077083992
17729,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,yajQ,2.0,1.03972077083992
17730,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,ybaB,2.0,1.03972077083992
17731,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,ybaK,2.0,1.03972077083992
17732,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,ybbN,2.0,1.03972077083992
17733,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,ybbO,2.0,1.03972077083992
17734,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,ybcJ,2.0,1.03972077083992
17735,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,ybdH,2.0,1.03972077083992
17736,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,ybeB,2.0,1.03972077083992
17737,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,ybeD,2.0,1.03972077083992
17738,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,ybeZ,2.0,1.03972077083992
17739,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,ybgC,2.0,1.03972077083992
17740,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,ybgF,2.0,1.03972077083992
17741,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,ybgJ,2.0,1.03972077083992
17742,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,ybhC,2.0,1.03972077083992
17743,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,ybiC,2.0,1.03972077083992
17744,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,ybiS,2.0,1.03972077083992
17745,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,ybjP,2.0,1.03972077083992
17746,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,ycaO,2.0,1.03972077083992
17747,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,ycdO,2.0,1.03972077083992
17748,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,yceD,2.0,1.03972077083992
17749,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,yceH,2.0,1.03972077083992
17750,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,ycfC,2.0,1.03972077083992
17751,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,ycfM,2.0,1.03972077083992
17752,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,ycgR,2.0,1.03972077083992
17753,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,ychN,2.0,1.03972077083992
17754,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,yciK,2.0,1.03972077083992
17755,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,yciN,2.0,1.03972077083992
17756,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,yciS,2.0,1.03972077083992
17757,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,yciT,2.0,1.03972077083992
17758,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,ycjF,2.0,1.03972077083992
17759,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,ycjS,2.0,1.03972077083992
17760,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,ydcL,2.0,1.03972077083992
17761,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,ydcW,2.0,1.03972077083992
17762,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,ydeN,2.0,1.03972077083992
17763,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,ydeQ,2.0,1.03972077083992
17764,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,ydfG,2.0,1.03972077083992
17765,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,ydgA,2.0,1.03972077083992
17766,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,ydgH,2.0,1.03972077083992
17767,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,ydiI,2.0,1.03972077083992
17768,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,ydiJ,2.0,1.03972077083992
17769,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,ydjA,2.0,1.03972077083992
17770,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,ydjN,2.0,1.03972077083992
17771,C-lim,NCM3722_Lac_3MBA0,0.0011248593925759300,yeaD,2.0,1.03972077083992
