nu_max
5.8865
6.25003
9.67813
9.81689
3.21614
4.71967
8.79825
10.1105
9.94253
12.5913
4.62683
7.22889
7.16925
3.60499
6.858
14.3887
9.845
12.6368
16.6352
6.21423
9.85637
7.45795
3.90595
13.3647
15.0738
18.8119
4.69164
4.52673
19.1012
13.6139
9.43354
9.62128
7.35581
5.95711
10.3499
16.8291
12.6883
10.7135
4.68716
16.0475
3.54846
10.2265
6.24648
4.79884
8.76465
15.6724
6.08831
6.51738
6.67199
13.6167
9.62488
11.7187
12.7717
5.25304
7.52275
7.72272
13.3309
2.82889
14.6643
15.5465
10.3154
9.45597
4.5849
12.8996
10.9442
12.6062
6.82491
6.03203
8.69687
4.21523
10.5043
11.6516
9.00965
19.7365
13.9592
4.08895
19.4742
10.457
16.9522
4.68902
10.5882
14.3382
2.69385
26.1399
9.73132
19.2938
3.40662
14.7024
9.62913
11.2892
5.24853
24.2173
12.0145
8.00649
11.08
8.97313
3.89259
4.22584
10.9871
5.12017
8.26083
3.3225
20.6596
9.76132
7.92084
3.58833
4.5656
6.42186
4.19532
18.56
17.3031
4.68893
15.2207
9.23818
9.6718
12.0807
13.9858
2.92401
18.6032
3.05903
20.8796
6.83182
7.12646
3.30362
6.97653
20.4907
11.1324
7.75887
3.19293
6.26518
16.2885
4.58389
12.6454
3.4349
6.32528
21.0471
13.8701
7.90422
7.46831
10.231
3.57781
19.164
4.73886
12.3994
7.81816
8.05345
5.15148
22.7485
3.92404
8.51307
3.77778
8.71931
6.37455
3.83919
16.9721
17.8509
4.15207
4.70874
15.8421
4.65306
8.48359
12.4857
8.56547
7.13197
20.5725
17.334
3.86327
6.65951
17.4598
15.3007
15.6792
4.58915
15.8926
7.5637
7.34526
4.62147
10.3732
8.2137
14.4143
14.7337
10.7602
4.92053
15.122
6.45758
6.14581
12.2508
22.6756
17.3377
9.49735
15.039
9.39364
10.2015
6.33556
3.45849
12.8964
12.4434
18.6439
24.1145
4.03167
6.43982
3.79062
2.86242
7.13748
12.9745
17.6072
5.03189
12.7036
11.7915
12.82
9.26435
4.1643
18.1774
6.14496
3.40158
10.3598
13.7566
11.537
7.43505
15.2542
7.62112
2.96661
16.0867
9.65531
5.10848
6.22483
3.67082
5.21816
10.6051
6.5822
10.782
3.67512
3.54733
24.7465
6.0794
6.36404
7.71965
5.33455
17.9487
7.41133
5.7382
5.02846
5.9316
6.44692
5.26974
7.67095
16.8483
7.38499
7.41216
4.86238
8.64388
7.80548
13.3526
5.72702
11.7735
9.04124
8.28761
10.1981
12.7818
5.61216
7.70126
5.42215
4.57335
10.5935
8.69007
11.8146
22.4147
3.70873
20.8035
6.68537
10.0543
2.91629
25.2605
2.72298
14.0077
7.61923
7.80252
8.36718
9.52654
3.37828
14.7106
11.8473
8.47392
7.81822
14.3681
4.55871
16.8335
8.24107
8.62862
8.1144
16.4067
10.5813
7.56147
11.5758
9.62236
21.2796
4.60667
17.4656
6.78094
11.3919
4.79525
5.83545
11.7542
2.9105
14.272
13.0398
6.74459
4.99699
6.79711
4.99562
9.71959
3.81613
20.047
7.8402
3.23991
16.2812
9.75509
14.4164
7.08171
16.1068
19.3305
5.10575
11.9522
6.93148
10.2085
4.30536
3.98939
4.50495
24.2578
9.881
6.36764
13.8514
4.15226
3.64271
6.82155
11.4851
10.916
11.3596
6.72912
6.59611
11.2522
10.6622
5.10003
15.53
10.9966
3.07224
19.2746
4.34743
18.1156
3.02702
12.4131
7.95558
9.20295
9.6721
11.8825
13.5887
5.45924
6.55005
5.92596
10.0275
7.2461
6.83349
6.55486
19.794
5.81067
3.75152
2.60983
22.87
3.71647
8.7962
9.0319
10.3962
14.364
3.74781
12.3207
16.7556
10.0189
3.68838
8.82789
4.38502
5.31697
5.07612
6.96187
6.84238
12.4138
9.20784
9.69289
9.39574
5.18452
12.4167
3.58112
3.84778
9.0195
11.3205
4.26332
5.95703
5.84448
16.0472
16.1054
3.43675
9.77968
3.49828
5.83787
13.9486
18.0811
7.50308
12.1536
4.14856
6.21853
15.8865
6.56066
16.2513
12.1092
8.32698
3.42385
4.07172
5.784
3.4105
7.44853
10.0977
8.15139
10.4751
14.16
6.88661
14.6514
15.7917
22.6054
6.56431
13.5303
4.60527
15.5561
3.65589
9.50416
15.6603
6.95893
18.3903
4.10912
17.946
6.93699
7.2919
5.75168
7.46512
9.50865
11.6917
10.8753
11.2291
11.7562
8.8666
22.3199
4.42086
6.25645
7.4793
9.04696
12.987
5.42483
11.7343
6.52111
12.5839
6.17009
5.64468
4.42633
4.10107
5.57318
17.4926
4.62146
5.93097
9.50663
7.80223
7.80334
6.59478
11.0293
10.3138
6.16079
5.4237
7.4299
13.853
17.5915
4.27556
7.05807
8.06916
8.52103
4.55867
5.16947
16.8436
13.1427
9.82096
8.02852
12.8453
4.83841
5.85382
3.53906
3.64014
18.6008
19.2435
11.5059
23.1028
5.79573
6.88454
12.9899
3.12803
24.2736
3.3528
19.8525
9.8749
19.5462
7.05915
11.9509
14.4837
13.2792
6.96803
19.4502
2.54185
3.5975
20.7981
21.7367
2.7866
12.6402
12.2346
9.384
6.05388
11.2309
9.04998
6.38753
11.8606
15.8877
17.1215
10.5917
11.4048
20.5533
14.672
8.12566
11.2767
7.31473
10.2674
7.30593
17.0879
6.87277
5.35473
16.0248
9.96505
9.05425
13.7953
6.76018
13.383
22.03
4.74933
3.24769
8.437
5.16446
5.29001
18.6368
3.19122
16.6994
9.38717
13.6499
15.2711
6.60173
15.5031
13.8856
6.62641
5.49243
16.3128
5.32572
13.609
5.57215
13.0811
7.22248
6.97856
18.7946
4.42306
23.4921
2.76622
5.98663
8.39355
7.52498
24.4514
4.38689
5.83623
5.15305
2.94685
24.4217
2.8669
20.6296
9.80024
17.3518
3.26871
6.43681
12.5403
6.05621
7.75488
6.88709
7.45225
15.8675
6.60735
9.28804
17.0625
12.6891
3.49885
3.09386
23.9667
13.7718
17.8973
10.9673
12.3312
8.87908
8.60299
7.86618
6.78415
6.28762
3.01587
5.05169
12.2839
8.96633
21.1411
3.15123
10.3509
4.58704
9.45268
17.3851
15.8764
5.13349
4.87343
9.08485
3.59158
6.63409
4.8167
4.16847
11.7178
5.70011
6.05489
5.72325
8.57581
24.7145
11.4992
8.96345
8.78348
9.9029
17.8989
4.22754
13.1761
15.5154
10.5082
15.2549
10.9451
15.27
2.70393
23.0932
5.34906
7.93652
18.6612
5.26254
14.8311
15.9709
5.6876
5.60905
4.27895
9.24986
5.29873
9.33878
8.44822
8.49674
6.65231
5.2786
6.57531
4.92468
21.1174
22.5161
4.20776
19.9695
14.8782
4.10141
4.43305
5.61384
5.30529
10.4836
24.0772
3.66839
18.7637
16.1875
12.7139
10.4346
12.104
12.8168
2.5048
26.2828
4.12142
9.60517
15.867
15.3625
6.85622
10.7734
8.92645
16.9658
5.87999
6.05438
7.72262
14.5347
4.0598
22.8728
6.30213
3.9718
15.4441
3.0338
10.5685
13.8672
16.0821
7.39345
18.9996
5.23644
4.39898
12.2805
8.8098
7.83603
9.79638
11.1709
25.1882
3.9795
7.09855
7.2776
9.38954
18.2737
13.7204
3.72828
22.0814
7.63915
6.12944
20.2008
10.898
11.7349
18.5275
2.77008
20.7437
9.77978
18.4982
8.98326
13.6957
7.39321
10.4605
5.18481
11.0019
5.3582
17.1769
3.48713
19.8074
5.74755
3.30264
8.3492
3.08698
9.66585
3.54305
3.46132
6.65675
18.6657
11.9344
8.89107
5.41646
22.2228
3.00411
14.2772
11.0532
9.58724
3.90259
13.5787
6.43146
10.4265
13.3063
12.6269
7.89541
3.40235
24.9358
3.5203
5.08877
21.6658
17.6526
3.80265
6.13097
10.6944
14.3496
27.9529
7.71166
3.68778
10.0645
11.1711
13.8493
5.78627
10.738
10.9022
8.8194
9.57597
15.2071
7.73893
6.04422
5.89347
15.8702
4.98426
8.09387
8.80488
4.32669
19.7775
3.18681
8.52706
3.6736
14.1194
8.46206
6.62188
6.97546
19.9757
5.30416
7.57345
8.45809
9.14805
9.19872
12.9487
5.00872
6.21
3.72737
6.50724
16.6191
14.1295
7.17823
9.6593
9.91678
11.2091
8.33676
6.66938
8.49802
9.30632
9.21755
10.8148
7.24036
6.50709
10.7354
4.36023
3.43039
7.51458
4.52913
5.50775
10.6569
10.4112
12.4816
3.73068
10.5713
21.4809
14.5873
5.12485
9.19539
15.5577
3.09742
13.019
4.46357
17.3285
7.15446
16.7612
15.8634
7.55527
9.19606
9.31153
6.47182
5.04375
3.61185
3.41251
17.388
6.2984
3.99791
13.5841
9.5601
12.6745
11.6293
2.53138
11.318
3.33756
6.10819
14.5721
7.16211
7.09648
13.0554
3.31291
24.9258
2.99805
11.1343
7.91524
12.2781
4.15997
6.88921
4.059
16.1384
5.9062
10.6668
8.1696
13.1146
17.3618
30.6819
30.5008
3.85774
17.207
9.6732
5.9764
22.5472
2.72813
4.96007
16.9238
16.4359
4.20109
11.3382
6.00295
14.889
6.60102
14.6482
5.73522
12.1452
7.20313
6.79059
18.8322
6.56425
20.7653
4.4293
3.66274
6.04099
3.45072
4.85978
7.81399
13.0062
13.43
3.33528
10.8539
7.88633
2.76206
4.88146
15.8488
3.61295
14.3723
5.06216
6.08815
7.69112
5.81585
7.50325
12.9198
5.09777
3.33133
14.9209
9.94909
4.08945
5.10366
6.63412
6.10862
14.5369
12.0264
7.10938
8.0306
12.5668
11.6567
13.18
9.45586
4.7826
4.95318
7.50577
5.30824
4.33095
5.28716
7.37183
6.81095
3.74602
22.9398
4.55145
4.72005
9.293
7.42692
13.4911
11.828
7.45069
4.14611
16.6795
5.90182
6.66601
5.77112
22.2079
5.3791
6.30185
3.16345
5.37768
5.54129
17.7674
6.48504
7.27098
8.79864
11.2932
12.2022
6.7299
14.1174
8.58311
6.99658
5.08394
15.8571
7.86565
8.62193
10.5787
12.0176
6.78659
10.9611
4.59293
17.0522
3.20275
7.20492
5.09057
3.70391
4.63728
4.08344
22.9015
4.5108
6.09823
4.83557
5.09957
23.2913
2.95108
22.9176
4.91579
18.2086
13.7647
16.8931
7.58334
5.44884
14.5621
9.6308
11.7101
7.30194
7.26207
3.77246
21.3544
9.16442
8.32597
19.0112
4.60345
10.4402
9.12652
6.26765
6.29526
16.7184
8.57824
11.607
13.4772
11.183
13.802
8.20034
6.37998
4.94857
22.6872
3.29941
3.87684
7.18294
14.26
17.6305
10.2751
10.1556
6.69663
18.5822
9.65642
3.68951
11.5241
13.3481
13.1379
8.62202
6.10905
4.07203
5.61535
20.2498
7.53709
19.3302
2.72896
8.86716
2.7827
26.414
11.1792
7.88332
11.7976
8.27957
5.96819
11.3609
4.10614
20.0924
7.92956
5.27158
3.66222
10.0213
5.57959
4.04309
19.1168
29.997
2.41731
29.7839
17.6607
4.71936
15.2259
7.35534
10.4178
9.88262
12.0302
2.36808
26.3775
11.5128
14.1884
7.76014
5.52338
17.3873
8.72172
13.0842
17.9861
5.45777
8.76661
15.6801
3.47014
8.03631
13.2707
5.79448
4.764
8.59434
13.7089
6.34817
9.42972
3.24181
19.2521
3.78818
16.6302
4.38821
5.63179
10.2284
21.1212
7.14494
17.2645
9.05184
10.6832
12.4415
11.9428
12.8267
3.50335
13.3379
4.56176
4.2467
4.11449
21.8433
8.70625
15.538
13.7916
7.80918
5.56999
11.6993
21.1618
6.88987
3.68108
14.6633
7.16009
6.22431
9.17788
9.27941
9.30537
13.2776
4.75307
4.0529
12.1346
6.39133
17.747
4.59722
4.60755
15.2716
6.66422
6.00564
15.908
11.1265
12.4246
5.86407
7.00007
7.0836
4.80417
4.22542
6.26514
5.61921
3.53598
14.641
14.6574
12.2687
6.53667
5.63999
17.3545
14.5619
15.935
3.32704
8.26382
5.93628
8.54067
10.0633
12.7616
17.5937
8.73821
8.69867
23.2084
6.90964
4.23925
10.2003
10.2338
9.65327
3.08556
9.58987
4.75704
16.3373
1.97181
18.6567
2.81463
16.8984
19.2944
4.03674
17.3304
5.04068
23.4518
25.871
6.8987
18.1402
3.95545
4.16976
3.58186
5.36923
13.1487
5.66585
8.37797
6.16144
16.2368
8.30059
11.1586
5.93752
4.76009
18.594
8.06434
9.26485
17.7657
17.0399
3.6639
9.26452
19.4545
8.68423
13.0863
17.6285
11.6339
10.3587
4.64672
27.0453
5.37207
17.1867
10.2944
11.3641
11.8774
8.43041
5.24557
4.11867
19.7718
8.26818
8.54916
8.57718
8.52943
10.97
14.3909
4.62101
7.22615
9.30784
4.97761
14.2581
7.93017
15.8312
13.9888
16.0078
8.62165
6.58271
10.2415
6.15358
11.0108
13.1869
10.0138
2.99322
10.2075
9.61219
10.7766
16.8944
4.84751
4.13877
3.30239
18.2025
4.6093
3.44796
15.4809
18.5837
7.48798
14.5066
12.1322
7.55905
5.20401
11.5682
7.36131
11.3652
11.4359
12.9331
7.27806
7.45913
4.09463
9.41654
8.03299
10.66
8.58902
8.94635
11.6669
9.90653
19.5733
20.0856
8.71464
12.0075
6.8827
13.7149
6.5458
5.52729
15.8899
7.11371
13.7364
20.224
3.8356
14.1343
3.98691
19.7034
9.90224
10.0821
10.4321
6.02433
9.7686
5.93511
3.45803
21.2534
5.16079
23.8524
3.76885
11.3284
5.48013
16.5008
14.5859
8.6957
3.0858
9.43325
5.53328
8.58832
3.54157
4.71665
7.96932
12.2019
16.7152
14.1627
7.3196
5.79811
3.16872
3.80189
12.8687
9.9388
2.94562
5.71594
21.4887
16.8564
16.9159
6.22724
10.2934
7.08865
10.8424
6.916
6.40737
9.09345
4.14718
4.92703
2.93481
5.86693
7.45679
9.34048
4.87059
18.8491
11.9837
10.6281
8.23611
4.5349
12.9431
7.77597
17.0029
19.5422
13.1671
6.89873
13.9812
7.28032
11.79
9.69716
3.2602
3.93112
14.0587
9.86288
10.7529
9.54548
8.88498
8.03538
23.3129
12.0391
22.6936
4.92122
10.0726
8.93471
10.3107
8.96092
15.0252
11.3808
8.826
4.85012
7.23409
4.7028
7.27192
6.8672
19.8011
9.71742
18.4772
11.9519
6.43285
6.08775
4.58194
5.73155
6.4325
12.583
4.39485
18.9476
3.39774
24.1694
4.86198
3.41841
7.2261
3.71892
8.12008
10.2108
19.5002
6.27955
3.54567
13.9172
9.66927
4.11001
10.328
3.79907
2.795
25.2242
3.18354
7.12906
12.4231
16.6131
10.6158
9.40356
11.5199
12.4721
12.6303
5.08973
3.91979
11.9253
8.96741
6.89591
11.4485
6.38806
15.353
6.89344
12.8012
13.5082
11.1322
9.38404
13.7827
10.0866
10.1118
13.1297
15.8452
7.93673
4.09455
4.77972
5.10105
14.9558
7.77208
3.92549
5.04147
9.44685
20.7047
8.59096
11.6929
5.75131
2.96125
4.9318
3.76002
13.953
3.2138
6.51036
17.4288
3.8717
18.7289
7.45045
10.2856
5.5399
5.80861
5.90174
14.832
18.5587
15.3843
5.08879
10.8808
8.11484
3.0531
8.20783
9.79882
5.22407
3.41264
22.8977
5.25747
5.81736
5.6779
3.99678
12.8427
6.80818
16.227
4.11479
16.0933
3.33215
17.9545
6.74373
5.90056
10.4562
4.01305
10.2231
11.9441
7.39932
5.62223
3.44599
6.08057
5.63057
12.6881
17.0047
18.1427
4.66444
3.50797
3.51467
3.78094
4.1339
3.42873
15.1197
11.5788
13.1799
6.02464
9.14506
17.071
9.8205
4.82261
22.7729
14.9436
15.3589
4.37517
3.99053
5.73951
11.2942
3.272
17.9058
13.634
18.3717
7.77676
3.35108
14.225
8.6112
2.98057
33.0177
13.7904
14.8369
6.082
13.1251
11.4385
8.35745
15.0904
4.79998
4.1355
4.67292
15.9057
3.98705
2.884
25.8589
25.7228
5.94998
3.44479
7.91441
16.9195
16.6239
3.93692
24.1459
2.69706
26.4127
2.72607
9.30525
5.45475
4.19178
18.4681
6.81632
13.9486
7.94773
7.64511
6.54955
13.8748
4.56919
21.7517
9.2575
5.57962
15.3406
13.0744
9.31807
10.909
22.4424
8.11335
11.48
9.28024
13.2453
9.82713
2.44255
8.65592
10.1623
4.21188
18.4852
3.54466
6.64139
14.6198
15.4853
4.81088
21.2945
3.05323
14.6662
8.08524
10.3295
12.3863
18.4103
24.3153
8.98854
7.45243
4.90871
16.6778
4.38127
5.06685
23.0003
19.5385
6.78631
5.09639
4.82091
7.92196
13.7817
15.0099
20.6196
3.73877
4.7357
3.80038
5.39564
9.0775
6.74142
11.8296
5.28475
2.84491
24.5801
5.79964
19.103
7.11617
10.0405
8.20428
4.98597
8.57745
13.3059
11.7224
15.9407
12.0726
23.099
3.46255
8.57792
8.81016
7.10908
6.21005
12.8176
11.3988
6.54593
7.93793
7.89883
8.2764
9.60401
10.4471
12.598
3.73185
4.86306
19.8777
9.08181
20.4266
5.97868
7.03179
13.68
21.8851
6.20656
6.42255
9.48581
22.0314
8.9615
11.9913
13.9525
8.04297
11.3979
13.6114
13.0132
3.06867
14.6502
14.4072
10.2648
3.03374
33.212
4.94569
8.16636
4.09089
8.3152
10.6835
14.1582
11.1721
5.74426
9.73297
16.2931
11.0081
18.129
7.34137
3.48996
8.48284
5.03153
3.59008
9.73806
10.4013
15.9426
3.48112
7.56379
21.4351
3.35513
14.9479
12.0325
21.2088
3.05452
7.32055
6.75843
11.732
4.55282
9.84942
4.43408
7.11711
5.7965
17.1094
8.73473
8.01547
11.0135
9.48978
7.13243
10.8551
4.26881
6.26032
8.70129
3.39119
7.82136
7.30829
4.22943
15.8252
11.5664
10.9593
11.4366
12.6257
16.8385
9.65644
5.92791
17.8537
7.98513
6.77018
21.1461
7.15739
6.3649
13.53
7.68852
18.7754
8.45039
21.6392
5.21247
9.46843
8.07352
12.048
6.57774
13.9412
8.01249
6.88507
10.5312
8.5361
8.76129
17.8317
4.11095
21.3323
7.18565
20.5579
7.3469
7.70988
8.96283
10.7727
9.658
13.6551
2.49379
20.0771
3.24263
4.08651
2.97805
14.911
4.08792
11.0576
5.86753
7.39317
10.6394
4.56191
7.03246
7.13474
4.42884
10.7784
4.49624
7.01089
4.32626
25.7553
13.7721
15.6496
6.44695
3.48529
10.1839
9.84428
28.7811
9.50181
13.5234
8.85901
18.4077
3.48456
10.9218
13.4696
8.1301
6.33313
10.1992
12.2133
5.53491
7.15497
10.8557
6.72003
3.69061
3.65194
7.21968
11.2587
3.65698
4.95634
15.1408
5.83607
13.6116
14.3317
4.95876
16.8677
16.4053
7.00047
13.0133
7.85393
4.95666
15.9112
4.00984
18.2539
16.6368
4.94484
3.15271
3.82604
5.52019
9.24817
7.79231
3.59378
8.10093
18.0346
8.7184
29.6286
24.1308
8.93671
9.26246
11.0127
8.05523
14.8322
15.6404
16.9523
13.016
3.98806
12.8151
23.3086
2.64686
5.16887
14.2892
8.49861
7.8468
15.7572
3.22864
20.9294
19.3721
7.18056
23.4641
10.0454
7.98837
2.47225
19.2684
3.84343
15.4851
5.9352
9.14983
10.0433
14.7323
7.87674
12.2519
12.5735
8.72603
11.0437
5.10934
3.17942
20.4588
5.45304
15.1958
5.31917
6.72702
4.17895
5.26762
19.056
3.40876
17.222
11.3387
6.10232
8.61246
11.7614
7.79466
4.97748
5.67159
5.23036
12.2782
9.49046
8.04639
9.38213
15.3917
6.33435
3.75247
14.0209
11.2646
3.32761
8.06918
15.7121
9.23689
11.0631
10.5249
2.85032
24.1125
10.1911
11.0278
7.38673
12.766
9.70369
5.66859
15.1242
7.54814
10.6206
5.72718
13.2897
7.15811
15.7194
7.74833
11.4711
4.55528
6.24126
14.678
10.2082
3.75757
7.5507
7.42601
4.69136
13.6264
16.0591
8.88033
8.35023
4.49113
6.31373
4.02378
22.4379
2.86506
32.0609
5.27179
5.94928
7.38486
12.739
19.3642
3.51489
7.11932
20.542
21.7338
3.26836
13.575
5.8358
17.0632
19.256
5.01396
21.7003
8.94037
8.04263
8.03111
10.0786
8.66579
3.33017
4.53473
26.3479
3.78576
4.22107
5.52255
6.49599
7.29885
19.4482
3.42068
9.28715
13.7105
4.17259
3.80049
3.1811
7.90668
15.1474
13.644
5.15045
9.16841
10.0051
17.1031
5.32173
5.99751
11.8554
9.2179
9.93041
3.63549
4.07927
7.31648
8.49255
9.51808
2.95937
7.55336
12.6945
6.97241
13.5417
9.78451
10.0697
9.79572
10.4628
5.072
16.4254
6.252
7.86287
6.78193
19.8066
3.48876
3.83893
16.2502
5.21585
3.43442
7.93598
13.673
13.5616
5.29179
3.63485
6.25289
17.3371
3.61952
12.1353
3.87059
6.7388
7.20118
12.4402
3.75388
12.3406
9.45663
3.54677
3.73262
7.08491
12.7136
7.41124
15.0916
10.6605
9.14256
14.242
14.1778
10.0745
2.66771
7.24441
6.55596
3.35339
7.33269
16.9643
3.02642
23.9012
4.53133
24.2818
25.7356
8.06938
5.33135
3.25198
5.41498
3.61848
6.86457
19.498
15.979
4.22853
7.35506
6.07367
6.8905
12.5257
12.1262
15.0722
15.4804
6.06297
6.43129
3.76274
10.3594
10.0761
6.85628
5.88821
5.4073
3.55388
7.30047
2.32743
30.2856
2.39513
3.96156
16.6806
9.59007
8.13709
