exp_type,experiment,frac_gene,gene,trial,growth_rate_hr
C-lim,NQ381_Lac_3MBA25,0.0008658008658008660,rplO,1.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0008658008658008660,rplP,1.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0008658008658008660,rplQ,1.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0008658008658008660,rplR,1.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0008658008658008660,rplS,1.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0008658008658008660,rplT,1.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0008658008658008660,rplU,1.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0008658008658008660,rplV,1.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0008658008658008660,rplW,1.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0008658008658008660,rplX,1.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0008658008658008660,rplY,1.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0008658008658008660,rpmA,1.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0008658008658008660,rpmB,1.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0008658008658008660,rpmC,1.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0008658008658008660,rpmD,1.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0008658008658008660,rpmE,1.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0008658008658008660,rpmF,1.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0008658008658008660,rpmG,1.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0008658008658008660,rpmI,1.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0008658008658008660,rpsA,1.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0008658008658008660,rpsB,1.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0008658008658008660,rpsC,1.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0008658008658008660,rpsD,1.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0008658008658008660,rpsE,1.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0008658008658008660,rpsF,1.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0008658008658008660,rpsG,1.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0008658008658008660,rpsH,1.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0008658008658008660,rpsI,1.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0008658008658008660,rpsJ,1.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0008658008658008660,rpsK,1.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0008658008658008660,rpsL,1.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0008658008658008660,rpsM,1.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0008658008658008660,rpsN,1.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0008658008658008660,rpsO,1.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0008658008658008660,rpsP,1.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0008658008658008660,rpsQ,1.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0008658008658008660,rpsR,1.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0008658008658008660,rpsS,1.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0008658008658008660,rpsT,1.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0008658008658008660,rpsU,1.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.001001001001001000,rplA,2.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.001001001001001000,rplB,2.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.001001001001001000,rplC,2.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.001001001001001000,rplD,2.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.001001001001001000,rplE,2.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.001001001001001000,rplF,2.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.001001001001001000,rplI,2.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.001001001001001000,rplJ,2.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.001001001001001000,rplK,2.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.001001001001001000,rplL,2.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.001001001001001000,rplM,2.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.001001001001001000,rplN,2.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.001001001001001000,rplO,2.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.001001001001001000,rplP,2.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.001001001001001000,rplQ,2.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.001001001001001000,rplR,2.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.001001001001001000,rplS,2.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.001001001001001000,rplT,2.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.001001001001001000,rplU,2.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.001001001001001000,rplV,2.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.001001001001001000,rplW,2.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.001001001001001000,rplX,2.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.001001001001001000,rplY,2.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.001001001001001000,rpmA,2.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.001001001001001000,rpmB,2.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.001001001001001000,rpmC,2.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.001001001001001000,rpmD,2.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.001001001001001000,rpmE,2.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.001001001001001000,rpmF,2.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.001001001001001000,rpmG,2.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.001001001001001000,rpmH,2.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.001001001001001000,rpmI,2.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.001001001001001000,rpsA,2.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.001001001001001000,rpsB,2.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.001001001001001000,rpsC,2.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.001001001001001000,rpsD,2.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.001001001001001000,rpsE,2.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.001001001001001000,rpsF,2.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.001001001001001000,rpsG,2.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.001001001001001000,rpsH,2.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.001001001001001000,rpsI,2.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.001001001001001000,rpsJ,2.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.001001001001001000,rpsK,2.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.001001001001001000,rpsL,2.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.001001001001001000,rpsM,2.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.001001001001001000,rpsN,2.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.001001001001001000,rpsO,2.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.001001001001001000,rpsP,2.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.001001001001001000,rpsQ,2.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.001001001001001000,rpsR,2.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.001001001001001000,rpsS,2.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.001001001001001000,rpsT,2.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.001001001001001000,rpsU,2.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.001001001001001000,sra,2.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.004492362982929020,rplA,3.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.004761904761904760,rplB,3.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0017969451931716100,rplC,3.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.003504043126684640,rplD,3.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.00646900269541779,rplE,3.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.00440251572327044,rplF,3.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.005570530098831990,rplI,3.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.003054806828391730,rplJ,3.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0029649595687331500,rplK,3.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.005031446540880500,rplL,3.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.002336028751123090,rplM,3.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0017070979335130300,rplN,3.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.004132973944294700,rplO,3.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.00215633423180593,rplP,3.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.002425876010781670,rplQ,3.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.00026954177897574100,rplR,3.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0008086253369272240,rplS,3.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0016172506738544500,rplT,3.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.001078167115902970,rplU,3.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0052111410601976600,rplV,3.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.00026954177897574100,rplW,3.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0025157232704402500,rplX,3.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.003504043126684640,rplY,3.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0005390835579514830,rpmA,3.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0012578616352201300,rpmB,3.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0017070979335130300,rpmC,3.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0017969451931716100,rpmD,3.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0007187780772686430,rpmE,3.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.001527403414195870,rpmF,3.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0011680143755615500,rpmG,3.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,8.98472596585804E-05,rpmH,3.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.00017969451931716100,rpmI,3.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.008176100628930820,rpsA,3.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.005570530098831990,rpsB,3.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0034141958670260600,rpsC,3.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.004043126684636120,rpsD,3.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0042228212039532800,rpsE,3.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0026954177897574100,rpsF,3.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.004941599281221920,rpsG,3.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0011680143755615500,rpsH,3.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0020664869721473500,rpsI,3.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.003234501347708900,rpsJ,3.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.001527403414195870,rpsK,3.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0007187780772686430,rpsL,3.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0031446540880503100,rpsM,3.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.00035938903863432200,rpsN,3.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0005390835579514830,rpsO,3.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0020664869721473500,rpsP,3.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0006289308176100630,rpsQ,3.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0008086253369272240,rpsR,3.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.001078167115902970,rpsS,3.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.003234501347708900,rpsT,3.0,0.577622650466621
C-lim,NQ381_Lac_3MBA25,0.0011680143755615500,rpsU,3.0,0.577622650466621
C-lim,NQ381_Lac_3MBA50,0.0008460236886632830,rplA,1.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0008460236886632830,rplB,1.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0008460236886632830,rplC,1.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0008460236886632830,rplD,1.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0008460236886632830,rplE,1.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0008460236886632830,rplF,1.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0008460236886632830,rplI,1.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0008460236886632830,rplJ,1.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0008460236886632830,rplK,1.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0008460236886632830,rplL,1.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0008460236886632830,rplM,1.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0008460236886632830,rplN,1.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0008460236886632830,rplO,1.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0008460236886632830,rplP,1.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0008460236886632830,rplQ,1.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0008460236886632830,rplR,1.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0008460236886632830,rplS,1.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0008460236886632830,rplT,1.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0008460236886632830,rplU,1.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0008460236886632830,rplV,1.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0008460236886632830,rplW,1.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0008460236886632830,rplX,1.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0008460236886632830,rplY,1.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0008460236886632830,rpmA,1.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0008460236886632830,rpmB,1.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0008460236886632830,rpmC,1.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0008460236886632830,rpmD,1.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0008460236886632830,rpmE,1.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0008460236886632830,rpmF,1.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0008460236886632830,rpmG,1.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0008460236886632830,rpmI,1.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0008460236886632830,rpsA,1.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0008460236886632830,rpsB,1.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0008460236886632830,rpsC,1.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0008460236886632830,rpsD,1.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0008460236886632830,rpsE,1.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0008460236886632830,rpsF,1.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0008460236886632830,rpsG,1.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0008460236886632830,rpsH,1.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0008460236886632830,rpsI,1.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0008460236886632830,rpsJ,1.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0008460236886632830,rpsK,1.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0008460236886632830,rpsL,1.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0008460236886632830,rpsM,1.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0008460236886632830,rpsN,1.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0008460236886632830,rpsO,1.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0008460236886632830,rpsP,1.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0008460236886632830,rpsQ,1.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0008460236886632830,rpsR,1.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0008460236886632830,rpsS,1.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0008460236886632830,rpsT,1.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0008460236886632830,rpsU,1.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0009624639076034650,rplA,2.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0009624639076034650,rplB,2.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0009624639076034650,rplC,2.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0009624639076034650,rplD,2.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0009624639076034650,rplE,2.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0009624639076034650,rplF,2.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0009624639076034650,rplI,2.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0009624639076034650,rplJ,2.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0009624639076034650,rplK,2.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0009624639076034650,rplL,2.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0009624639076034650,rplM,2.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0009624639076034650,rplN,2.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0009624639076034650,rplO,2.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0009624639076034650,rplP,2.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0009624639076034650,rplQ,2.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0009624639076034650,rplR,2.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0009624639076034650,rplS,2.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0009624639076034650,rplT,2.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0009624639076034650,rplU,2.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0009624639076034650,rplV,2.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0009624639076034650,rplW,2.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0009624639076034650,rplX,2.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0009624639076034650,rplY,2.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0009624639076034650,rpmA,2.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0009624639076034650,rpmB,2.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0009624639076034650,rpmC,2.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0009624639076034650,rpmD,2.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0009624639076034650,rpmE,2.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0009624639076034650,rpmF,2.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0009624639076034650,rpmG,2.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0009624639076034650,rpmI,2.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0009624639076034650,rpsA,2.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0009624639076034650,rpsB,2.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0009624639076034650,rpsC,2.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0009624639076034650,rpsD,2.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0009624639076034650,rpsE,2.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0009624639076034650,rpsF,2.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0009624639076034650,rpsG,2.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0009624639076034650,rpsH,2.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0009624639076034650,rpsI,2.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0009624639076034650,rpsJ,2.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0009624639076034650,rpsK,2.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0009624639076034650,rpsL,2.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0009624639076034650,rpsM,2.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0009624639076034650,rpsN,2.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0009624639076034650,rpsO,2.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0009624639076034650,rpsP,2.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0009624639076034650,rpsQ,2.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0009624639076034650,rpsR,2.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0009624639076034650,rpsS,2.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0009624639076034650,rpsT,2.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0009624639076034650,rpsU,2.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0009624639076034650,sra,2.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.004609839912832120,rplA,3.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.003939317743692900,rplB,3.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0021791970497024600,rplC,3.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0029335344899840800,rplD,3.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.006872852233676980,rplE,3.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.004526024641689720,rplF,3.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.004945100997401730,rplI,3.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0028497192188416700,rplJ,3.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0031849803034112800,rplK,3.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.004609839912832120,rplL,3.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0029335344899840800,rplM,3.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0026820886765568700,rplN,3.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.004945100997401730,rplO,3.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.001760120693990450,rplP,3.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0026820886765568700,rplQ,3.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0006705221691392170,rplR,3.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0009219679825664240,rplS,3.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.001760120693990450,rplT,3.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0010057832537088300,rplU,3.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.004945100997401730,rplV,3.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0003352610845696090,rplW,3.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0027659039476992700,rplX,3.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.003352610845696090,rplY,3.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.00041907635571201100,rpmA,3.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.001257229067136030,rpmB,3.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.001676305422848040,rpmC,3.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0015086748805632400,rpmD,3.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.000586706897996815,rpmE,3.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.001760120693990450,rpmF,3.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0009219679825664240,rpmG,3.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.00025144581342720600,rpmI,3.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.008465342385382620,rpsA,3.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.006118514793395360,rpsB,3.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0036878719302656900,rpsC,3.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.003939317743692900,rpsD,3.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.003939317743692900,rpsE,3.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0031011650322688800,rpsF,3.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.00469365518397452,rpsG,3.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0013410443382784300,rpsH,3.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.002430642863129660,rpsI,3.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.002514458134272060,rpsJ,3.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0019277512362752500,rpsK,3.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0006705221691392170,rpsL,3.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.003352610845696090,rpsM,3.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.00041907635571201100,rpsN,3.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,8.38152711424022E-05,rpsO,3.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0020115665074176500,rpsP,3.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.0008381527114240220,rpsQ,3.0,0.67078759409027
C-lim,NQ381_Lac_3MBA50,0.000586706897996815,rpsR,3.0,0.67078759409027
